Bracket Type=4,
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 Study,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_28_yadG_15_1_NEG,12,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C4,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_29_yadG_15_2_NEG,13,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C5,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_76_yfdV_15_1_NEG,14,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:G4,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_2_WT_0_2_NEG,15,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A2,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_74_yeaV_15_2_NEG,16,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:G2,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_80_Ser_15_2_NEG,17,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:G8,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_67_Ser_5_1_NEG,18,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_6_yadG_0_3_NEG,19,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A6,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_40_yadG_30_1_NEG,20,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D4,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_Blank6_NEG,21,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_QC4_NEG,22,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_85_yeaV_30_1_NEG,23,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_77_yfdV_15_2_NEG,24,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:G5,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_35_ydhK_15_2_NEG,25,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_93_Ser_30_3_NEG,26,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H9,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_7_yeeE_0_1_NEG,28,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_91_Ser_30_1_NEG,29,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_34_ydhK_15_1_NEG,30,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C10,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_48_ydhK_30_3_NEG,31,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D12,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_8_yeeE_0_2_NEG,33,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A8,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_55_Ser_0_1_NEG,34,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:E7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_Blank7_NEG,35,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_QC5_NEG,36,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_43_yeeE_30_1_NEG,37,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_26_WT_15_2_NEG,38,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C2,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_61_yeaV_5_1_NEG,40,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_23_ydhK_5_2_NEG,41,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_24_ydhK_5_3_NEG,42,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B12,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_81_Ser_15_3_NEG,43,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:G9,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_79_Ser_15_1_NEG,44,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:G7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_53_yfdV_0_2_NEG,45,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:E5,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_88_yfdV_30_1_NEG,47,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H4,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_19_yeeE_5_1_NEG,48,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_Blank8_NEG,49,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_QC6_NEG,50,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_63_yeaV_5_3_NEG,51,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F3,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_94_WashGlucose_4_NEG,52,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H10,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_20_yeeE_5_2_NEG,53,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B8,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_46_ydhK_30_1_NEG,54,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D10,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_11_ydhK_0_2_NEG,55,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_3_WT_0_3_NEG,58,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A3,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_49_yeaV_0_1_NEG,59,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:E1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_12_ydhK_0_3_NEG,60,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A12,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_13_WT_5_1_NEG,61,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_Blank9_NEG,63,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_QC7_NEG,64,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_27_WT_15_3_NEG,65,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C3,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_5_yadG_0_2_NEG,66,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A5,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_31_yeeE_15_1_NEG,67,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C7,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_38_WT_30_2_NEG,68,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D2,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_32_yeeE_15_2_NEG,69,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C8,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_89_yfdV_30_2_NEG,70,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H5,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_90_yfdV_30_3_NEG,71,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H6,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_39_WT_30_3_NEG,72,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D3,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_25_WT_15_1_NEG,73,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_16_yadG_5_1_NEG,74,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B4,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_17_yadG_5_2_NEG,75,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B5,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_62_yeaV_5_2_NEG,76,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F2,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_Blank10_NEG,77,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_QC8_NEG,78,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_42_yadG_30_3_NEG,79,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D6,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_44_yeeE_30_2_NEG,80,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D8,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_69_Ser_5_3_NEG,81,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F9,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_33_yeeE_15_3_NEG,82,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C9,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_64_yfdV_5_1_NEG,83,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F4,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_18_yadG_5_3_NEG,84,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B6,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_15_WT_5_3_NEG,85,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:B3,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_57_Ser_0_3_NEG,86,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:E9,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_9_yeeE_0_3_NEG,87,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:A9,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_50_yeaV_0_2_NEG,88,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:E2,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_86_yeaV_30_2_NEG,89,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_30_yadG_15_3_NEG,90,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:C6,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_Blank11_NEG,91,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_QC9_NEG,92,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:F11,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_75_yeaV_15_3_NEG,93,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:G3,1,,0,0,0,0,,,,,,,
Unknown,20230227_DR_UMETAB310_Ac-C18_Plate5_41_yadG_30_2_NEG,94,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_R120_RSCal_ex-incl,,,G:D5,1,,0,0,0,0,,,,,,,
