Bracket Type=4
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 Study,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,20230214_DR_UMETAB310_Ac-C18_35_ybbW_15_2_POS,21,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_93_Ser_30_3_POS,22,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_7_mdlA_0_1_POS,23,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A7,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_91_Ser_30_1_POS,24,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H7,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_34_ybbW_15_1_POS,25,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C10,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_48_ybbW_30_3_POS,26,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D12,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_71_Pooled_serum_2_POS,27,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_8_mdlA_0_2_POS,28,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A8,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_55_Ser_0_1_POS,29,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E7,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank7_POS,30,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC5_POS,31,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_43_mdlA_30_1_POS,32,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D7,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_26_WT_15_2_POS,33,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C2,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_59_Pooled_serum_1_POS,34,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_61_yidE_5_1_POS,35,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_23_ybbW_5_2_POS,36,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_24_ybbW_5_3_POS,37,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B12,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_81_Ser_15_3_POS,38,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_79_Ser_15_1_POS,39,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G7,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_53_ynfM_0_2_POS,40,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E5,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_95_Pooled_serum_4_POS,41,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_88_ynfM_30_1_POS,42,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H4,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_19_mdlA_5_1_POS,43,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B7,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank8_POS,44,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC6_POS,45,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_63_yidE_5_3_POS,46,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F3,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_94_WashGlucose_4_POS,47,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H10,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_20_mdlA_5_2_POS,48,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B8,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_46_ybbW_30_1_POS,49,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D10,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_11_ybbW_0_2_POS,50,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_3_WT_0_3_POS,51,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A3,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_49_yidE_0_1_POS,52,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_12_ybbW_0_3_POS,53,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A12,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_13_WT_5_1_POS,54,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank9_POS,55,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC7_POS,56,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_27_WT_15_3_POS,57,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C3,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_5_dcuD_0_2_POS,58,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A5,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_31_mdlA_15_1_POS,59,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C7,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_38_WT_30_2_POS,60,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D2,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_32_mdlA_15_2_POS,61,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C8,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_89_ynfM_30_2_POS,62,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H5,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_90_ynfM_30_3_POS,63,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H6,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_39_WT_30_3_POS,64,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D3,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_25_WT_15_1_POS,65,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_16_dcuD_5_1_POS,66,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B4,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_17_dcuD_5_2_POS,67,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B5,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_62_yidE_5_2_POS,68,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F2,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank10_POS,69,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC8_POS,70,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_42_dcuD_30_3_POS,71,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D6,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_44_mdlA_30_2_POS,72,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D8,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_69_Ser_5_3_POS,73,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_33_mdlA_15_3_POS,74,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_64_ynfM_5_1_POS,75,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F4,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_18_dcuD_5_3_POS,76,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B6,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_15_WT_5_3_POS,77,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B3,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_57_Ser_0_3_POS,78,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_9_mdlA_0_3_POS,79,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_50_yidE_0_2_POS,80,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E2,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_86_yidE_30_2_POS,81,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_30_dcuD_15_3_POS,82,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C6,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank11_POS,83,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC9_POS,84,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_75_yidE_15_3_POS,85,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G3,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_41_dcuD_30_2_POS,86,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D5,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_36_ybbW_15_3_POS,87,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C12,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_83_Pooled_serum_3_POS,88,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_65_ynfM_5_2_POS,89,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F5,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_58_WashGlucose_1_POS,90,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E10,1,,0,0,0,0,,,,,,,
