Bracket Type=4
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 Study,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_28_yfdC_15_1_POS,11,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C4,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_29_yfdC_15_2_POS,12,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C5,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_76_ydjX_15_1_POS,13,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G4,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_2_WT_0_2_POS,14,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A2,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_74_yfcJ_15_2_POS,15,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G2,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_80_Ser_15_2_POS,16,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G8,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_67_Ser_5_1_POS,17,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_6_yfdC_0_3_POS,18,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A6,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_40_yfdC_30_1_POS,19,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D4,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_Blank6_POS,20,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_QC3_POS,21,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_85_yfcJ_30_1_POS,22,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_77_ydjX_15_2_POS,23,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G5,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_35_hsrA_15_2_POS,24,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_93_Ser_30_3_POS,25,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H9,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_7_rarD_0_1_POS,26,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_91_Ser_30_1_POS,27,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_34_hsrA_15_1_POS,28,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C10,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_48_hsrA_30_3_POS,29,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D12,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_8_rarD_0_2_POS,30,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A8,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_55_Ser_0_1_POS,31,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_Blank7_POS,32,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_QC4_POS,33,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_43_rarD_30_1_POS,34,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_26_WT_15_2_POS,35,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C2,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_61_yfcJ_5_1_POS,36,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_23_hsrA_5_2_POS,37,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_24_hsrA_5_3_POS,38,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B12,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_81_Ser_15_3_POS,39,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G9,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_79_Ser_15_1_POS,40,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_53_ydjX_0_2_POS,41,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E5,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_88_ydjX_30_1_POS,42,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H4,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_19_rarD_5_1_POS,43,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_Blank8_POS,44,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_QC5_POS,45,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_63_yfcJ_5_3_POS,46,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F3,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_94_WashGlucose_4_POS,47,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H10,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_20_rarD_5_2_POS,48,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B8,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_46_hsrA_30_1_POS,49,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D10,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_11_hsrA_0_2_POS,50,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_3_WT_0_3_POS,51,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A3,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_49_yfcJ_0_1_POS,52,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_12_hsrA_0_3_POS,53,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A12,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_13_WT_5_1_POS,54,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_Blank9_POS,55,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_QC6_POS,56,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_27_WT_15_3_POS,57,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C3,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_5_yfdC_0_2_POS,58,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A5,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_31_rarD_15_1_POS,59,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C7,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_38_WT_30_2_POS,60,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D2,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_32_rarD_15_2_POS,61,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C8,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_89_ydjX_30_2_POS,62,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H5,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_90_ydjX_30_3_POS,63,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H6,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_39_WT_30_3_POS,64,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D3,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_25_WT_15_1_POS,65,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_16_yfdC_5_1_POS,66,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B4,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_17_yfdC_5_2_POS,67,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B5,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_62_yfcJ_5_2_POS,68,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F2,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_Blank10_POS,69,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_QC7_POS,70,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_42_yfdC_30_3_POS,71,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D6,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_44_rarD_30_2_POS,72,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D8,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_69_Ser_5_3_POS,73,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F9,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_33_rarD_15_3_POS,74,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C9,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_64_ydjX_5_1_POS,75,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F4,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_18_yfdC_5_3_POS,76,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B6,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_15_WT_5_3_POS,77,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B3,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_57_Ser_0_3_POS,78,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E9,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_9_rarD_0_3_POS,79,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A9,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_50_yfcJ_0_2_POS,80,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E2,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_86_yfcJ_30_2_POS,81,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_30_yfdC_15_3_POS,82,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C6,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_Blank11_POS,83,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_QC8_POS,84,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_75_yfcJ_15_3_POS,85,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G3,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_41_yfdC_30_2_POS,86,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D5,1,,0,0,0,0,,,,,,,
Unknown,20230224_DR_UMETAB310_Ac-C18_Plate4_36_hsrA_15_3_POS,87,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:C12,1,,0,0,0,0,,,,,,,
